Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Year
6569,CA-2015-100678,18-04-2015,22-04-2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,Apr,2015
404,CA-2015-155208,16-04-2015,20-04-2015,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,Apr,2015
7657,US-2015-120740,15-04-2015,15-04-2015,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,Apr,2015
341,CA-2015-122336,13-04-2015,17-04-2015,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,Apr,2015
6708,CA-2015-167724,13-04-2015,18-04-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Baltimore,Maryland,21215,East,OFF-LA-10002368,Office Supplies,Labels,Avery 479,7.83,Apr,2015
2794,CA-2015-154599,12-04-2015,17-04-2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,Apr,2015
9098,US-2015-158365,12-04-2015,17-04-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,Apr,2015
3774,US-2015-102715,11-04-2015,13-04-2015,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912,Apr,2015
4578,US-2015-121734,11-04-2015,16-04-2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,Apr,2015
4862,CA-2015-138940,11-04-2015,16-04-2015,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,Apr,2015
8358,CA-2015-110555,11-04-2015,18-04-2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,Apr,2015
3836,CA-2015-100363,08-04-2015,15-04-2015,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,Apr,2015
5927,US-2015-118997,08-04-2015,12-04-2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,Apr,2015
6381,US-2015-163797,08-04-2015,13-04-2015,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,Apr,2015
7047,CA-2015-150581,08-04-2015,12-04-2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,Apr,2015
7410,CA-2015-121769,08-04-2015,12-04-2015,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,Apr,2015
3482,CA-2015-124023,07-04-2015,10-04-2015,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,Apr,2015
4177,CA-2015-128846,07-04-2015,12-04-2015,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,Apr,2015
6253,CA-2015-165806,07-04-2015,07-04-2015,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,Apr,2015
869,CA-2015-136742,06-04-2015,10-04-2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,Apr,2015
1405,US-2015-118486,06-04-2015,08-04-2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,Apr,2015
5036,CA-2015-169803,06-04-2015,12-04-2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,Apr,2015
6016,CA-2015-102652,06-04-2015,12-04-2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,Apr,2015
8839,CA-2015-153808,06-04-2015,10-04-2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,Apr,2015
711,CA-2015-113887,05-04-2015,07-04-2015,First Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,Apr,2015
3277,CA-2015-102988,05-04-2015,09-04-2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,Apr,2015
3879,CA-2015-151001,05-04-2015,07-04-2015,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,Apr,2015
9507,CA-2015-149104,05-04-2015,07-04-2015,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,Apr,2015
1561,CA-2015-105172,04-04-2015,09-04-2015,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,Apr,2015
3955,CA-2015-133228,04-04-2015,09-04-2015,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,Apr,2015
4845,US-2015-128685,04-04-2015,05-04-2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,Apr,2015
5121,CA-2015-149538,04-04-2015,08-04-2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,Apr,2015
5683,CA-2015-164315,02-04-2015,08-04-2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,Apr,2015
8827,US-2015-157847,02-04-2015,06-04-2015,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,Apr,2015
8920,CA-2015-160276,02-04-2015,08-04-2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,Apr,2015
1373,US-2015-157021,01-04-2015,06-04-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,Apr,2015
7954,CA-2015-138359,01-04-2015,06-04-2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,Apr,2015
2230,CA-2015-128055,31-03-2015,05-04-2015,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,Mar,2015
4712,CA-2015-112403,31-03-2015,31-03-2015,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,Mar,2015
5049,US-2015-104759,31-03-2015,04-04-2015,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,Mar,2015
5480,CA-2015-101770,31-03-2015,04-04-2015,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,Mar,2015
9566,CA-2015-130428,31-03-2015,31-03-2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,Mar,2015
2897,CA-2015-169033,30-03-2015,03-04-2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,Mar,2015
5284,CA-2015-133424,30-03-2015,04-04-2015,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,Mar,2015
5954,US-2015-105151,30-03-2015,31-03-2015,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,Mar,2015
6139,CA-2015-131247,30-03-2015,04-04-2015,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,Mar,2015
7630,CA-2015-162089,30-03-2015,01-04-2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,Mar,2015
8431,US-2015-113124,30-03-2015,05-04-2015,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,Mar,2015
7306,CA-2015-137274,29-03-2015,02-04-2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,Mar,2015
7840,US-2015-137869,28-03-2015,02-04-2015,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,Mar,2015
8464,CA-2015-100881,28-03-2015,01-04-2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,Mar,2015
4245,CA-2015-138436,26-03-2015,30-03-2015,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,Mar,2015
9052,CA-2015-141838,26-03-2015,31-03-2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,Mar,2015
9660,CA-2015-100860,26-03-2015,30-03-2015,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,Mar,2015
2433,CA-2015-148586,25-03-2015,01-04-2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,Mar,2015
9307,CA-2015-128237,25-03-2015,30-03-2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,Mar,2015
4480,CA-2015-147235,24-03-2015,28-03-2015,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,Mar,2015
7802,CA-2015-143637,24-03-2015,29-03-2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,Mar,2015
3555,CA-2015-120838,23-03-2015,26-03-2015,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,Mar,2015
6591,CA-2015-164749,23-03-2015,26-03-2015,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,Florida,33445,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,9.912,Mar,2015
1768,US-2015-158057,22-03-2015,26-03-2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,Mar,2015
2871,CA-2015-148040,22-03-2015,26-03-2015,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,Mar,2015
4341,US-2015-129609,22-03-2015,22-03-2015,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,46368,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,Mar,2015
196,CA-2015-140004,21-03-2015,25-03-2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,Mar,2015
5461,US-2015-107405,21-03-2015,25-03-2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,Mar,2015
7584,CA-2015-163223,21-03-2015,25-03-2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,Mar,2015
8344,US-2015-155544,21-03-2015,25-03-2015,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,Mar,2015
6161,CA-2015-103989,19-03-2015,21-03-2015,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,Mar,2015
2697,CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,Mar,2015
6152,CA-2015-111871,18-03-2015,21-03-2015,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,Mar,2015
7328,US-2015-131275,18-03-2015,24-03-2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,Mar,2015
1346,CA-2015-118339,17-03-2015,24-03-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,Mar,2015
2358,US-2015-148838,17-03-2015,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,Mar,2015
5101,CA-2015-158442,17-03-2015,17-03-2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,Mar,2015
7428,US-2015-164763,17-03-2015,21-03-2015,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,Mar,2015
8011,CA-2015-127859,17-03-2015,20-03-2015,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,Mar,2015
3453,CA-2015-157609,16-03-2015,21-03-2015,Second Class,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,Mar,2015
603,CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,Mar,2015
1891,CA-2015-157623,14-03-2015,18-03-2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,Mar,2015
2841,US-2015-125521,14-03-2015,19-03-2015,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,Mar,2015
4677,CA-2015-114510,14-03-2015,19-03-2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,Mar,2015
9406,CA-2015-152618,14-03-2015,17-03-2015,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,Mar,2015
9515,CA-2015-100293,14-03-2015,18-03-2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,Mar,2015
1542,CA-2015-166884,11-03-2015,16-03-2015,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,Mar,2015
3442,CA-2015-158337,11-03-2015,14-03-2015,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,Mar,2015
